Ubicacion,Altitud,Bortle,Nubosidad,Humedad,Temperatura,Velocidad_Viento,Presion,Fase_Lunar,Planetas_Visibles,Score_Visibilidad,Calidad_Observacion
Medellín,1488.3042114122138,7,76,78,13.593747485380039,3.9154258730377216,1020.6980646432628,0.07732024467218734,2,19.611429304777307,0
Tatacoa,387.8509558725975,2,92,66,24.684499189041574,13.13643808288733,1024.9504679170777,0.9495213761786002,1,29.968529955825097,0
Bogotá,2650.5629287296556,8,11,53,23.111080278526224,11.28518553797934,1024.4246504674013,0.6033139044459218,5,48.84692654129853,0
Tatacoa,445.17790072000196,2,38,56,28.72363060085877,0.2646774026790877,1019.6753529629093,0.9031525112022932,2,47.12821995363465,0
Guajira,13.188908020810203,1,65,25,11.174910743624917,7.75509424814563,997.7597039577475,0.3978777794754952,3,40.07692082436463,0
Tatacoa,406.5745707896224,2,95,26,31.462159048281038,7.943590210690123,1010.8958431433653,0.8106720567624114,3,34.95466868910658,0
Bogotá,2645.276382805748,8,12,44,21.983087504968772,6.013232026918656,998.7466502502889,0.8536544794493112,4,50.33666774937417,0
Villa de Leyva,2094.874386709091,3,45,52,31.891379656323544,4.460899980929845,1009.1837162070891,0.7029492911786699,4,44.685254779800296,0
Cali,991.3760280405936,7,26,74,29.87635342078042,10.225872756185131,993.9244611936267,0.09294746645370633,0,31.881163656324716,0
Bogotá,2619.523766799371,8,16,77,13.316414530714539,3.116856970571307,1007.2791014124649,0.01608008640590597,5,48.6715464362826,0
Guajira,72.92088598400716,1,94,26,9.347888237679514,11.984228431075591,1003.5691323448782,0.1685596720562218,4,27.500228109649804,0
Tatacoa,428.1685273360246,2,97,76,14.135338251088676,12.045557411512076,981.101611961594,0.11809675696667843,2,24.725172512093145,0
Tatacoa,343.73864800245326,3,59,31,20.661527575986078,6.228921563592308,1015.5816306685751,0.7251376641998437,3,37.684201479458004,0
Villa de Leyva,2168.176062488655,3,63,35,12.11831280956456,4.2532201636447144,980.535402451032,0.5570068206893427,3,34.871720406594896,0
Cali,1033.2978395446112,7,87,99,12.019033868431723,4.258172723860698,993.1920174013986,0.5259508645456058,3,17.346263738726485,0
Cali,1035.3516002941171,7,34,62,19.102245130523674,7.234369859943151,980.2665829454301,0.25286730032814053,1,40.17410574582077,0
Tatacoa,404.5823789289296,2,69,96,8.798431308064602,10.793688371240382,996.929063598284,0.15460753673704164,3,30.90815008112644,0
Tatacoa,428.513195353882,2,82,26,10.92531398077449,5.3830303649078814,982.8422237673863,0.2065479697688959,0,45.385563222428914,0
Medellín,1530.1456208635814,7,29,70,17.98067214579074,9.150650181866272,1021.1079935074058,0.40027700741448013,3,50.28481170633391,0
Tatacoa,350.9840300831877,2,70,92,9.515117820991195,5.737266908738915,998.7055682823291,0.7401432067609529,5,28.972009359288553,0
Tatacoa,398.53827090183245,2,73,51,17.522121354932704,4.56784783727075,1000.6773098688984,0.25451661653646995,3,29.165339831847238,0
Tatacoa,392.3653376220035,2,95,94,19.37615038276268,0.3728927387369124,995.7432606240885,0.6986130012587202,2,26.751928055125575,0
Tatacoa,382.8175869077388,2,97,27,18.830398737754745,0.058711586030859575,1008.2377769390795,0.4915118204048434,3,22.617295366327973,0
Villa de Leyva,2135.364758579372,2,62,91,28.860196577674095,3.4081151674800667,1015.2983652478192,0.885440848510793,2,36.00962169392108,0
Tatacoa,405.60350879012196,2,27,64,20.72149892124158,6.096094302014931,1009.166603437204,0.2329145608890334,3,50.846367119771635,0
Bogotá,2601.101737253749,8,59,78,19.23153109947304,12.768917510430903,1013.6693203277807,0.4508566826176089,3,26.070745991751263,0
Cali,1038.118661802544,7,78,23,17.857021889399988,11.97726364395638,1020.7688148579167,0.09666476716567107,1,34.28250025742855,0
Bogotá,2628.9263378748346,8,93,86,27.622961079307668,4.007478938819848,1018.8595939252143,0.33515314262232065,1,6.939357080972236,0
Medellín,1521.2394003876746,6,36,48,29.481358495995995,3.66810664476449,1010.3326303739163,0.506880444032203,3,39.90595551334593,0
Tatacoa,381.4020648989454,2,92,48,28.477819260730822,3.409831066050412,989.6587083306993,0.7327402143357924,2,31.51828570028584,0
Medellín,1474.7765916705648,7,21,47,24.16511787515338,5.088560107933005,1008.6966282968868,0.19807712005863176,4,56.58856805232017,0
Bogotá,2611.6360996148296,8,67,96,11.296681903248182,7.472980793425281,1002.773739308323,0.21809212840646586,2,32.41427699044747,0
Medellín,1476.5693617214347,7,19,98,14.644879267808294,6.580016580473632,1012.2748653954689,0.6315778405210494,0,32.4907696637434,0
Tatacoa,375.95710373655083,2,95,63,9.105513528367458,3.2740979817224063,1017.4819241776812,0.3824577834543116,3,22.803579228065825,0
Cali,1031.0424156728398,6,99,23,30.33977779976274,1.9567711491542705,1013.4224673733888,0.48209486723234785,3,16.21282419764305,0
Villa de Leyva,2180.4132195905463,4,67,28,23.859164712581848,0.18866718729293075,1018.0952526482579,0.8361348687787407,2,41.405360480354844,0
Bogotá,2651.6360426905053,8,90,24,25.912709223517794,2.3094485799975577,982.8739868003461,0.49908330106452514,3,21.63959079693792,0
Guajira,47.677329050982586,1,63,75,15.477721749973494,10.580345552911773,981.4229017206859,0.6524993806091711,2,41.676080246921984,0
Medellín,1509.606623323331,7,16,69,28.295684534656218,3.654578540183744,991.6325255464817,0.6567750416599722,3,43.59246763220826,0
Bogotá,2638.9074112977314,7,11,94,14.230478809003484,7.029027151822647,1020.5299737848883,0.8036119429560182,0,47.17185791148332,0
Guajira,50.857200348754375,1,21,34,8.039450170698792,8.86951723384867,1017.0646662942788,0.6381394884910242,2,59.36504200863155,1
Bogotá,2630.800831852027,8,16,51,17.033959100496656,13.302613542474106,1010.722728400789,0.06480982565386251,1,48.040871293170895,0
Tatacoa,425.0977378935864,2,9,47,21.69827554301776,13.332826475901292,1011.5341400347872,0.34217298268684015,0,58.59723492418257,1
Guajira,-26.977947020401615,1,64,41,19.48891659117254,11.186006005220385,1012.7001711166196,0.98931618350921,1,48.157251151854695,0
Villa de Leyva,2085.014559004065,2,21,36,28.68982742183833,0.5273548807275213,1022.4171215218137,0.19651028880791876,1,52.88665257177479,0
Cali,1048.8167330726353,7,89,78,10.529726862948007,8.626056286281223,1017.44860185384,0.5867290784146886,5,14.600861470230157,0
Villa de Leyva,2143.104185978359,3,81,90,21.291762575209415,11.798752062472598,1008.0525674162171,0.8429406398772615,1,33.05437701687149,0
Medellín,1522.5170153559304,7,49,76,20.31150439570178,0.2593206714504481,1009.9571945865713,0.586558560747354,1,37.60757650680848,0
Bogotá,2621.7576406334356,8,13,45,14.753431572131912,8.245269204848674,989.6183117927504,0.37227025812667724,3,44.94942471777814,0
Guajira,100.22732398649153,1,63,44,27.73347470184825,12.866462186790441,1009.5793471320322,0.08022856271770573,2,38.85125141267754,0
Medellín,1490.9044403392115,7,46,29,26.06836774117295,7.111531137634004,999.1105555588306,0.36166490253609496,2,42.47484428603806,0
Tatacoa,413.4817464118028,2,28,64,25.588620495963944,0.06159304346172678,986.8832841772585,0.18206751157428958,2,55.01439464489442,0
Medellín,1481.5856125635316,7,75,30,29.028619478469345,0.1652003750341119,1016.2881268660958,0.96086281628198,2,33.202086248704205,0
Tatacoa,373.0860493853281,2,35,96,25.346830414916507,6.249540561206258,1002.9611194911415,0.7150318415582864,2,36.30551552114614,0
Cali,965.7721425978876,8,98,72,13.564191001153436,2.3251300112513187,1023.984126876024,0.7493831543598622,1,16.376816379590842,0
Cali,1041.5711216879008,8,51,91,24.933505079592585,9.966759856398893,992.6755709513536,0.4359692660003781,4,22.036085471030432,0
Bogotá,2651.8625272630275,8,75,87,15.384867521356252,10.631988973592309,1001.6301550537285,0.10996482813170616,1,24.942375854235166,0
Cali,1020.8107773983355,7,6,47,13.812191608339294,2.6681969319094287,1000.1597954600991,0.266716486167321,1,45.013080115386245,0
Tatacoa,365.8415249865602,3,28,94,9.752086229591056,13.327999327867273,985.435078509466,0.25971110406633013,2,39.562609658406316,0
Bogotá,2682.4639800025343,7,10,84,25.85668592834424,6.6286176746838885,999.1751875473851,0.48677935080154366,2,54.86906300592376,0
Bogotá,2643.1761778062373,7,32,68,25.06402308679547,2.142688613878856,992.9399055389416,0.46097978669335715,2,48.769777232196155,0
Medellín,1516.0866649040747,6,5,66,13.62798746417825,11.463773971040933,987.2144212115121,0.4334082173718403,3,53.25692659971749,0
Tatacoa,399.9103848938548,2,78,71,25.985096401379742,11.849617500251593,992.6970012816263,0.495977466692741,4,28.792889841570783,0
Cali,985.3173535840517,7,31,73,30.028181194245274,9.589432089981862,990.4963261069877,0.987023081981475,3,38.217635847173874,0
Tatacoa,429.7730908355537,2,50,79,10.592694979797901,12.801983298038296,1013.0333088952646,0.29835363065288334,1,42.51936700557832,0
Medellín,1508.5230533356566,7,74,76,13.5832793212826,11.06059458046007,981.3848830216622,0.6152691603435876,5,24.103990395671786,0
Tatacoa,394.5577007822934,2,57,66,26.006259058095573,13.233086058404858,1007.785823656095,0.23950774404030484,2,38.29859477106009,0
Cali,1031.0101159713436,6,86,50,14.588160164169878,6.508320727282192,1014.2297603910623,0.46660626592618204,1,12.666394408917515,0
Villa de Leyva,2173.526306267565,3,25,65,22.991935382809203,11.213956921491636,1001.6325555411038,0.2000492331463749,2,48.65591707823762,0
Bogotá,2659.806181709387,7,97,45,9.947941387129148,14.996273451435666,1021.9204241003563,0.5581922352997577,3,9.524297289274571,0
Villa de Leyva,2097.6602134477243,3,45,24,18.85285949848493,10.873967962794287,1011.8546312856441,0.2650117864836675,0,53.0307554997037,0
Medellín,1450.293946456554,7,97,71,25.738194127830873,1.7127567035569824,1013.6565643090138,0.03678891671883078,3,15.622715448309084,0
Bogotá,2661.9854738901604,8,28,94,24.47633463303806,7.774780836437745,988.8620069348392,0.81527109147282,4,34.70817794897918,0
Medellín,1474.1163965938592,7,3,73,27.561730416219362,8.81021686864542,1014.9783009127583,0.1282551121204175,1,49.49515234058125,0
Villa de Leyva,2117.5416220467646,3,80,52,29.058851038476053,2.6131601260708646,1017.4442631237401,0.3680387991169056,3,40.98431021159323,0
Cali,1029.1631268923816,7,98,69,26.556404030210196,14.443374512670564,996.2569874782695,0.4771776091112029,2,18.50925633965968,0
Tatacoa,367.63168278577166,2,12,57,24.118105830534223,2.6336966645192446,989.6013380614837,0.43248000042192736,2,59.85042923139906,1
Villa de Leyva,2134.625763615127,3,38,46,8.761339803584747,2.6633687956983416,997.3272805641627,0.725665763690009,1,45.4327975281951,0
Bogotá,2665.5680954855607,8,14,34,20.839200161826657,13.727507069618325,1013.2823586050062,0.5967765959309443,3,56.543343989745196,0
Tatacoa,354.5757454430552,2,28,80,8.904745397956468,6.978081496825066,998.7937552640916,0.29537118270748597,2,49.727637104819216,0
Villa de Leyva,2107.9520872091302,3,28,40,27.39362761078454,0.947824189117743,1013.1493343851155,0.05170299984067017,3,50.983452989238216,0
Guajira,1.6701070385362584,1,74,65,15.697388587038983,8.972812499077929,985.1104043439892,0.7675951182531763,5,31.546235321530112,0
Guajira,24.16505507946191,1,31,88,21.498304978830102,9.027395229495717,1016.2705269719818,0.3525271266784217,4,52.08857292029747,0
Medellín,1497.4814571717914,7,1,25,14.706687375653662,0.967511380298427,991.3943366739061,0.8897247409999692,1,62.3761740830493,0
Villa de Leyva,2130.4363620623526,3,46,57,26.780003465127045,14.58783743450493,991.2018044471567,0.3950567736032504,0,46.845562334964555,0
Villa de Leyva,2194.100471929773,3,77,81,29.27606063940566,8.160449479418634,1006.5671434341738,0.7176586061377073,2,30.692662834598856,0
Medellín,1508.6592925614555,8,83,81,17.567419861113535,8.396935832696464,983.1553120586145,0.9395647032346792,3,13.022185149312172,0
Tatacoa,399.4354584432348,2,21,97,28.710137444263736,7.8017312175359175,981.1833977008101,0.6511524506354798,5,46.48550808099177,0
Guajira,88.02226850533064,1,74,93,14.409800178951977,9.1609766946693,991.7462899382052,0.4134889133975048,3,31.402014043484215,0
Villa de Leyva,2109.0757897646463,3,26,65,20.831862153812573,3.9644962916063244,1004.2130397830671,0.5673992687859428,2,49.99180310705472,0
Guajira,75.99714571347502,1,66,32,28.610274316128894,4.308620219622612,1020.8427373801352,0.5434451885418926,0,37.50619929310142,0
Bogotá,2632.91224090125,8,80,22,15.82115222277897,7.670086346941991,1018.0895829338288,0.5848200366533628,3,25.339157895325982,0
Cali,1004.3403206809796,7,55,25,30.897014361874056,12.100287821453694,1002.0700906964439,0.1468199856413458,1,40.41438598162218,0
Tatacoa,418.33213762500503,2,91,27,10.925108042753207,0.7479686474126829,981.6673397162072,0.69850988240131,0,29.189760785444964,0
Cali,1005.624742573889,7,92,63,8.43860167336415,9.05106318330369,1004.0863730583189,0.14504327166918718,4,24.703903732897693,0
Villa de Leyva,2154.4571061006272,3,20,52,29.699248461876575,12.10167213759471,1011.7158019966383,0.014616884317613987,2,49.337144915241275,0
Medellín,1492.0026742908678,7,46,100,9.647567987548934,2.353759080558407,995.2624039636265,0.6247801006840635,1,24.63939710623945,0
Cali,1027.1935532028754,7,79,94,31.8053407027398,0.22533812970849443,984.9978486476745,0.1169135721755914,2,14.303098513704281,0
Villa de Leyva,2133.787587113865,3,100,96,30.833524687498546,4.690699427121871,992.5355578942547,0.7704116367112732,0,19.76809665999911,0
Bogotá,2667.802870797545,8,58,69,11.288501840871696,8.822155600943972,1014.7214989010516,0.8659659535008205,3,27.902225256228203,0
Bogotá,2578.6746329071393,8,83,30,20.902031016621578,2.0742476010712156,995.8059724527498,0.9447367902839263,1,17.912181578761235,0
Bogotá,2659.226776654633,8,5,47,12.438087139211465,6.391835564587282,1016.5391670808569,0.6644769629063916,4,42.3783367460778,0
Bogotá,2583.262807725698,8,18,89,18.275724152722876,8.28482246061417,994.3784653313364,0.48201489289230415,2,34.354351194969325,0
Bogotá,2617.396554240329,7,56,60,9.474203102235984,8.983246421359757,987.3599767286219,0.3522810807057991,2,22.87763151374468,0
Bogotá,2655.6707716587284,7,68,35,13.37419010711815,4.116175815005628,999.6131761781123,0.4909250939863308,0,34.56621422997577,0
Medellín,1434.5899128689412,7,2,87,16.71854711357359,6.000444539794371,1000.3523530530113,0.1903522283603135,1,43.64725119337314,0
Medellín,1499.9944223414716,7,0,67,18.527540005905315,11.67508843601338,980.7248698347202,0.34842264778909304,3,56.130178383784326,0
Villa de Leyva,2107.859624533965,3,57,75,31.459910197013436,14.118220411810283,985.2670282717846,0.7179305248344978,3,39.09474020391754,0
Cali,988.9279045689127,7,37,83,27.388775496415548,12.928204966773858,988.3216708447768,0.21742297113421316,1,41.31145015973059,0
Cali,987.54778530976,7,14,78,25.697838663486706,8.464252526001479,985.1114292820404,0.264067135673665,2,41.75979630999369,0
Bogotá,2599.70000693164,8,33,81,20.888991553807383,6.154392044159199,995.3686733939613,0.7493282557078487,3,37.21620436008399,0
Bogotá,2588.111687922745,9,60,95,28.15994625450424,4.994349215571273,1023.4080285027658,0.1778359358272208,2,21.65436712789944,0
Bogotá,2702.1356238139842,8,34,30,16.143748055737067,1.874348491260271,1002.9150142247186,0.24588758647337772,1,43.65421374787645,0
Medellín,1489.5258555848948,7,63,37,25.013578706559585,1.5982687082416946,1008.2400210741791,0.017547562822650353,2,32.325107512043374,0
Medellín,1457.8773265981288,7,24,38,31.85081540907613,10.325364373704865,996.0373915335363,0.7200515995351068,3,51.11545604841531,0
Villa de Leyva,2132.136281906719,3,23,74,15.551093814444771,3.8969162425674058,994.5569492739415,0.6179035655664339,0,53.64667983495746,0
Medellín,1496.099830851743,7,11,45,24.176420837215215,3.819925296486702,981.0416047361754,0.6943854525115413,2,50.99452209153477,0
Villa de Leyva,2137.6391559259346,3,17,25,28.26355673965718,14.972925817166786,1002.515014505421,0.21432776195331316,3,58.34406364573045,1
Tatacoa,361.9947467719903,2,14,23,29.979382000416134,2.818889368106931,1001.762405303825,0.6873763907278714,5,60.16776266476954,1
Medellín,1468.0230495825829,7,79,48,25.230384582562444,2.220896392332445,987.1023826781505,0.5963766176932567,2,23.671916829575284,0
Medellín,1530.5714922876743,7,26,78,14.80659016201127,1.4802784163988092,1014.3945800093016,0.3661229792220033,1,41.57011895493531,0
Bogotá,2597.9186112990683,8,71,36,15.830771637654715,8.697080177501942,1002.1703448639952,0.4378258116344047,2,26.651930631195974,0
Bogotá,2580.090873432881,8,59,62,8.498192770975141,9.417957390031521,995.2547286572708,0.5679205032734082,1,21.24916841457985,0
Guajira,38.36135559947792,1,45,99,26.261263464116233,5.478418893853229,986.6109009060317,0.4932921760875567,1,39.49955533151369,0
Medellín,1437.048508595815,7,88,85,9.025750545486833,8.031200032672016,1004.8472372136955,0.6418280659693711,2,11.63086884357403,0
Medellín,1467.706797869686,7,16,53,28.751656510465896,11.825992964173688,1013.8767661739964,0.18097957760599515,4,48.84316370784489,0
Tatacoa,362.44188404760695,2,92,27,10.847854747388931,12.271562524826226,992.6899708708237,0.5407099549161969,3,43.94053953333818,0
